"id_contenedor","fecha_registro","num_kg_depositado","num_m3_depositado","num_nivel_llenado","num_aperturas","num_nivel_bateria"
275,2013-03-01 00:00:00,1.319,2.705,19,737,17
274,2013-03-01 00:00:00,3.479,2.442,32,640,86
232,2013-03-01 00:00:00,4.121,2.369,55,1.806,1
233,2013-03-01 00:00:00,1.584,405,83,2.804,79
234,2013-03-01 00:00:00,1.882,2.232,37,1.274,86
235,2013-03-01 00:00:00,4.905,242,93,2.585,20
236,2013-03-01 00:00:00,2.578,880,31,853,16
237,2013-03-01 00:00:00,2.289,2.765,68,1.802,94
238,2013-03-01 00:00:00,3.228,629,56,680,93
239,2013-03-01 00:00:00,3.387,1.474,89,1.727,29
240,2013-03-01 00:00:00,3.741,253,21,1.106,57
241,2013-03-01 00:00:00,5.395,761,87,2.527,6
242,2013-03-01 00:00:00,1.605,2.741,87,2.204,17
243,2013-03-01 00:00:00,169,1.519,79,57,19
244,2013-03-01 00:00:00,1.566,2.113,42,830,14
245,2013-03-01 00:00:00,1.102,2.248,6,1.852,19
246,2013-03-01 00:00:00,2.815,428,72,2.189,91
247,2013-03-01 00:00:00,1.404,1.953,78,942,22
248,2013-03-01 00:00:00,817,2.613,66,460,67
208,2013-03-01 00:00:00,772,742,3,171,42
231,2013-03-01 00:00:00,1.029,2.403,81,2.432,27
230,2013-03-01 00:00:00,4.055,2.213,72,2.180,19
229,2013-03-01 00:00:00,947,375,25,360,59
228,2013-03-01 00:00:00,3.233,718,24,1.109,80
227,2013-03-01 00:00:00,2.694,1.693,72,2.201,64
226,2013-03-01 00:00:00,4.935,2.136,82,2.931,65
225,2013-03-01 00:00:00,4.155,1.959,23,1.704,69
224,2013-03-01 00:00:00,716,1.471,64,2.865,13
223,2013-03-01 00:00:00,234,1.497,78,156,52
222,2013-03-01 00:00:00,4.814,1.468,15,867,38
221,2013-03-01 00:00:00,1.514,1.661,92,1.753,14
220,2013-03-01 00:00:00,3.632,109,23,135,88
219,2013-03-01 00:00:00,2.336,969,90,484,24
218,2013-03-01 00:00:00,4.631,1.545,6,1.083,36
217,2013-03-01 00:00:00,207,1.751,49,633,79
216,2013-03-01 00:00:00,294,1.901,32,2.211,58
215,2013-03-01 00:00:00,3.849,1.541,42,2.101,60
214,2013-03-01 00:00:00,2.662,2.880,1,237,28
213,2013-03-01 00:00:00,5.368,1.736,29,2.551,97
212,2013-03-01 00:00:00,1.465,1.258,91,1.612,45
211,2013-03-01 00:00:00,3.924,2.518,27,1.394,50
210,2013-03-01 00:00:00,5.050,1.390,67,2.651,48
209,2013-03-01 00:00:00,2.680,2.719,88,2.485,38
201,2013-03-01 00:00:00,1.583,1.196,19,2.662,10
140,2013-03-01 00:00:00,2.046,197,7,2.862,31
141,2013-03-01 00:00:00,4.608,1.269,89,1.083,14
142,2013-03-01 00:00:00,5.090,410,67,2.750,95
143,2013-03-01 00:00:00,1.526,2.068,25,338,53
144,2013-03-01 00:00:00,2.209,584,81,1.572,58
145,2013-03-01 00:00:00,2.761,1.942,8,2.023,14
146,2013-03-01 00:00:00,1.325,960,18,649,55
147,2013-03-01 00:00:00,4.268,1.844,20,2.376,40
148,2013-03-01 00:00:00,827,1.920,13,2.491,54
149,2013-03-01 00:00:00,1.448,1.007,57,2.932,7
150,2013-03-01 00:00:00,2.854,1.252,0,68,36
151,2013-03-01 00:00:00,612,2.240,12,1.983,28
152,2013-03-01 00:00:00,5.083,899,14,19,96
153,2013-03-01 00:00:00,871,1.443,94,653,24
154,2013-03-01 00:00:00,3.470,932,48,2.384,75
155,2013-03-01 00:00:00,4.154,195,98,718,3
156,2013-03-01 00:00:00,1.801,2.599,2,456,82
157,2013-03-01 00:00:00,1.956,727,93,485,53
158,2013-03-01 00:00:00,448,891,18,2.543,0
159,2013-03-01 00:00:00,3.097,2.333,54,2.627,94
160,2013-03-01 00:00:00,2.974,1.081,60,1.956,15
161,2013-03-01 00:00:00,4.426,435,13,1.803,44
162,2013-03-01 00:00:00,5.174,355,93,378,10
163,2013-03-01 00:00:00,3.384,1.440,99,625,17
164,2013-03-01 00:00:00,5.359,2.144,14,2.781,8
165,2013-03-01 00:00:00,1.802,364,91,191,43
166,2013-03-01 00:00:00,628,2.537,46,2.295,8
167,2013-03-01 00:00:00,2.538,1.230,61,686,1
168,2013-03-01 00:00:00,5.378,1.940,64,1.719,48
169,2013-03-01 00:00:00,3.467,526,3,1.101,1
170,2013-03-01 00:00:00,3.382,2.554,23,1.709,11
171,2013-03-01 00:00:00,2.995,1.809,1,2.504,36
172,2013-03-01 00:00:00,3.738,1.851,98,2.430,41
173,2013-03-01 00:00:00,2.001,757,99,102,8
174,2013-03-01 00:00:00,555,2.586,2,2.601,38
175,2013-03-01 00:00:00,2.708,1.014,26,1.023,8
176,2013-03-01 00:00:00,1.641,1.914,96,2.362,87
177,2013-03-01 00:00:00,2.232,2.883,73,1.983,98
178,2013-03-01 00:00:00,5.282,516,67,2.813,49
179,2013-03-01 00:00:00,173,1.917,14,270,15
180,2013-03-01 00:00:00,3.411,2.230,51,452,6
181,2013-03-01 00:00:00,4.804,2.189,25,1.174,70
182,2013-03-01 00:00:00,4.475,533,8,2.628,73
183,2013-03-01 00:00:00,1.636,2.075,71,2.454,31
184,2013-03-01 00:00:00,4.088,2.727,98,210,43
185,2013-03-01 00:00:00,3.140,2.560,73,2.423,93
186,2013-03-01 00:00:00,379,942,30,75,66
187,2013-03-01 00:00:00,634,1.122,89,1.079,79
188,2013-03-01 00:00:00,3.510,2.066,39,152,94
189,2013-03-01 00:00:00,3.727,1.842,11,470,13
190,2013-03-01 00:00:00,1.927,2.329,43,1.293,44
191,2013-03-01 00:00:00,4.098,1.719,26,77,25
192,2013-03-01 00:00:00,1.439,2.591,44,2.247,25
193,2013-03-01 00:00:00,1.418,2.363,58,1.047,24
194,2013-03-01 00:00:00,2.679,2.806,43,2.153,87
195,2013-03-01 00:00:00,2.175,1.393,98,1.837,37
196,2013-03-01 00:00:00,4.192,1.638,53,2.351,34
197,2013-03-01 00:00:00,4.343,787,29,794,7
198,2013-03-01 00:00:00,4.932,783,92,2.067,47
199,2013-03-01 00:00:00,4.696,336,76,942,60
200,2013-03-01 00:00:00,4.467,775,27,217,74
202,2013-03-01 00:00:00,2.424,1.275,33,2.658,60
203,2013-03-01 00:00:00,3.816,126,47,590,13
204,2013-03-01 00:00:00,4.910,323,3,1.083,3
205,2013-03-01 00:00:00,840,954,29,2.707,64
206,2013-03-01 00:00:00,5.038,2.083,55,382,0
137,2013-03-01 00:00:00,2.928,935,41,2.700,46
138,2013-03-01 00:00:00,4.318,1.483,93,1.155,20
139,2013-03-01 00:00:00,3.898,2.635,7,12,52
455,2013-03-01 00:00:00,3.490,2.400,79,2.548,22
444,2013-03-01 00:00:00,228,1.395,5,800,48
445,2013-03-01 00:00:00,1.590,364,22,1.260,20
446,2013-03-01 00:00:00,3.523,169,16,147,26
447,2013-03-01 00:00:00,3.504,672,26,1.560,46
448,2013-03-01 00:00:00,515,1.726,32,2.875,82
449,2013-03-01 00:00:00,4.769,2.858,30,434,21
450,2013-03-01 00:00:00,3.941,2.151,68,2.445,50
456,2013-03-01 00:00:00,2.735,2.523,96,1.271,93
457,2013-03-01 00:00:00,1.528,744,71,1.277,0
458,2013-03-01 00:00:00,858,1.153,44,2.463,96
459,2013-03-01 00:00:00,3.126,131,74,1.314,0
460,2013-03-01 00:00:00,3.269,1.915,86,523,51
461,2013-03-01 00:00:00,4.730,477,61,596,60
462,2013-03-01 00:00:00,4.585,2.775,58,724,35
463,2013-03-01 00:00:00,1.817,512,89,373,72
464,2013-03-01 00:00:00,526,1.171,12,1.457,24
465,2013-03-01 00:00:00,154,2.423,63,1.164,97
466,2013-03-01 00:00:00,2.381,602,87,2.642,97
467,2013-03-01 00:00:00,492,313,34,2.290,78
468,2013-03-01 00:00:00,3.830,2.846,79,1.554,48
469,2013-03-01 00:00:00,2.269,936,99,75,73
451,2013-03-01 00:00:00,1.824,695,52,2.043,62
470,2013-03-01 00:00:00,5.099,2.356,10,822,25
471,2013-03-01 00:00:00,361,1.190,53,1.823,89
472,2013-03-01 00:00:00,3.066,1.058,33,1.527,75
473,2013-03-01 00:00:00,554,1.378,62,955,62
474,2013-03-01 00:00:00,1.424,1.986,69,1.214,10
207,2013-03-01 00:00:00,4.366,2.757,42,1.734,28
452,2013-03-01 00:00:00,2.887,2.129,61,486,92
453,2013-03-01 00:00:00,2.961,836,80,2.105,88
454,2013-03-01 00:00:00,2.296,1.454,65,1.121,3
441,2013-03-01 00:00:00,4.015,454,57,2.793,57
442,2013-03-01 00:00:00,2.142,858,19,68,48
443,2013-03-01 00:00:00,2.035,1.681,5,243,26
430,2013-03-01 00:00:00,1.061,1.131,34,1.133,94
431,2013-03-01 00:00:00,1.947,1.285,6,2.629,0
432,2013-03-01 00:00:00,1.094,1.216,42,1.488,31
433,2013-03-01 00:00:00,3.917,1.672,37,2.643,22
434,2013-03-01 00:00:00,2.370,890,92,2.263,41
435,2013-03-01 00:00:00,5.065,1.992,90,2.346,81
436,2013-03-01 00:00:00,2.596,316,16,1.630,65
437,2013-03-01 00:00:00,3.856,2.364,5,936,70
438,2013-03-01 00:00:00,1.031,217,84,2.603,95
427,2013-03-01 00:00:00,975,994,6,2.316,41
428,2013-03-01 00:00:00,3.998,320,19,2.201,67
429,2013-03-01 00:00:00,3.339,1.596,27,1.221,1
422,2013-03-01 00:00:00,2.925,1.575,52,1.655,7
423,2013-03-01 00:00:00,4.818,1.061,95,907,20
424,2013-03-01 00:00:00,4.643,1.495,19,1.825,2
425,2013-03-01 00:00:00,4.875,2.236,5,1.363,34
439,2013-03-01 00:00:00,696,2.082,91,2.402,96
440,2013-03-01 00:00:00,1.490,2.407,72,2.296,77
419,2013-03-01 00:00:00,1.262,959,74,1.761,68
420,2013-03-01 00:00:00,900,2.138,96,2.149,4
418,2013-03-01 00:00:00,5.401,2.746,34,226,22
417,2013-03-01 00:00:00,4.373,526,70,1.183,51
416,2013-03-01 00:00:00,2.036,192,15,2.711,62
415,2013-03-01 00:00:00,5.284,828,83,1.177,75
414,2013-03-01 00:00:00,3.228,2.276,89,2.252,32
413,2013-03-01 00:00:00,1.645,1.388,22,1.672,93
412,2013-03-01 00:00:00,1.166,122,83,70,61
411,2013-03-01 00:00:00,958,755,57,431,10
410,2013-03-01 00:00:00,3.335,714,94,2.604,48
409,2013-03-01 00:00:00,4.779,337,80,2.762,29
421,2013-03-01 00:00:00,1.436,487,20,1.740,66
346,2013-03-01 00:00:00,625,1.703,33,914,22
426,2013-03-01 00:00:00,1.697,1.224,56,1.521,58
406,2013-03-01 00:00:00,568,903,15,2.904,62
405,2013-03-01 00:00:00,793,1.375,86,2.472,51
404,2013-03-01 00:00:00,3.507,1.353,68,146,4
403,2013-03-01 00:00:00,997,2.578,82,22,84
402,2013-03-01 00:00:00,3.515,2.531,27,2.239,0
401,2013-03-01 00:00:00,1.597,2.894,6,2.682,62
400,2013-03-01 00:00:00,1.949,202,89,1.730,96
399,2013-03-01 00:00:00,4.490,126,77,2.652,49
398,2013-03-01 00:00:00,2.408,325,11,48,59
397,2013-03-01 00:00:00,1.056,2.621,24,2.129,64
396,2013-03-01 00:00:00,5.432,1.949,48,2.196,97
395,2013-03-01 00:00:00,1.737,2.921,44,905,40
394,2013-03-01 00:00:00,677,1.650,33,148,87
393,2013-03-01 00:00:00,2.618,2.513,43,2.912,96
392,2013-03-01 00:00:00,1.048,1.104,86,2.714,83
391,2013-03-01 00:00:00,4.230,528,65,1.822,23
390,2013-03-01 00:00:00,5.148,1.213,47,1.582,72
389,2013-03-01 00:00:00,896,813,18,840,76
388,2013-03-01 00:00:00,1.935,407,52,861,36
387,2013-03-01 00:00:00,4.799,1.138,5,851,7
386,2013-03-01 00:00:00,452,582,34,602,99
385,2013-03-01 00:00:00,2.820,1.692,66,1.361,5
384,2013-03-01 00:00:00,5.206,504,29,1.263,68
383,2013-03-01 00:00:00,5.210,1.258,35,908,57
382,2013-03-01 00:00:00,4.165,2.658,47,1.697,51
381,2013-03-01 00:00:00,4.451,2.176,17,2.593,50
380,2013-03-01 00:00:00,3.189,1.734,23,1.607,1
378,2013-03-01 00:00:00,299,316,72,2.285,24
377,2013-03-01 00:00:00,2.704,451,64,526,21
376,2013-03-01 00:00:00,3.109,1.311,43,539,30
375,2013-03-01 00:00:00,4.722,1.489,28,1.263,87
374,2013-03-01 00:00:00,253,2.722,51,76,26
373,2013-03-01 00:00:00,2.050,1.044,88,406,44
372,2013-03-01 00:00:00,4.707,285,45,1.138,5
371,2013-03-01 00:00:00,415,1.262,14,1.633,17
370,2013-03-01 00:00:00,3.795,1.558,3,346,15
369,2013-03-01 00:00:00,4.718,329,84,2.663,2
368,2013-03-01 00:00:00,239,2.122,90,1.607,74
367,2013-03-01 00:00:00,304,2.149,15,908,41
366,2013-03-01 00:00:00,4.061,2.349,1,2.708,73
365,2013-03-01 00:00:00,4.291,2.720,34,2.444,11
364,2013-03-01 00:00:00,1.287,2.677,20,2.589,72
363,2013-03-01 00:00:00,5.153,2.328,27,2.599,50
362,2013-03-01 00:00:00,807,1.270,52,2.888,42
361,2013-03-01 00:00:00,5.280,2.150,97,959,40
360,2013-03-01 00:00:00,2.113,1.521,67,2.444,34
359,2013-03-01 00:00:00,3.960,1.428,47,1.460,80
358,2013-03-01 00:00:00,4.784,1.089,44,2.210,9
357,2013-03-01 00:00:00,303,693,74,247,26
356,2013-03-01 00:00:00,2.651,1.748,28,538,20
355,2013-03-01 00:00:00,3.102,1.661,22,1.432,37
354,2013-03-01 00:00:00,4.470,1.052,65,2.625,14
353,2013-03-01 00:00:00,1.967,1.327,37,299,36
352,2013-03-01 00:00:00,1.445,1.594,61,2.085,95
351,2013-03-01 00:00:00,5.236,2.438,70,1.478,64
350,2013-03-01 00:00:00,1.869,507,77,1.415,93
349,2013-03-01 00:00:00,2.207,1.760,40,1.143,90
348,2013-03-01 00:00:00,4.033,347,81,1.703,60
335,2013-03-01 00:00:00,2.009,2.514,99,855,78
336,2013-03-01 00:00:00,3.875,2.287,92,2.917,31
337,2013-03-01 00:00:00,3.003,2.394,33,196,59
338,2013-03-01 00:00:00,1.914,1.055,24,2.476,48
339,2013-03-01 00:00:00,4.738,648,92,1.723,40
340,2013-03-01 00:00:00,5.190,464,76,505,41
341,2013-03-01 00:00:00,292,2.749,0,218,29
342,2013-03-01 00:00:00,144,590,75,597,47
343,2013-03-01 00:00:00,1.695,1.505,42,1.637,0
344,2013-03-01 00:00:00,3.621,2.144,49,2.073,49
345,2013-03-01 00:00:00,4.763,1.906,87,11,50
347,2013-03-01 00:00:00,3.961,2.515,25,660,94
379,2013-03-01 00:00:00,3.336,327,90,1.362,8
407,2013-03-01 00:00:00,1.734,1.003,29,2.703,63
408,2013-03-01 00:00:00,388,891,32,1.384,52
512,2013-03-01 00:00:00,5.393,2.542,44,2.704,56
513,2013-03-01 00:00:00,4.727,2.119,91,2.105,60
514,2013-03-01 00:00:00,3.737,1.372,35,1.124,18
515,2013-03-01 00:00:00,1.370,2.007,5,638,53
516,2013-03-01 00:00:00,4.586,605,43,1.841,38
517,2013-03-01 00:00:00,3.913,2.737,50,439,56
518,2013-03-01 00:00:00,876,2.850,66,1.441,26
519,2013-03-01 00:00:00,4.733,753,40,1.283,79
520,2013-03-01 00:00:00,5.402,2.047,70,1.943,91
521,2013-03-01 00:00:00,4.547,2.252,70,554,51
522,2013-03-01 00:00:00,1.162,2.314,0,2.793,11
523,2013-03-01 00:00:00,1.339,1.153,90,281,53
524,2013-03-01 00:00:00,507,821,8,1.116,58
525,2013-03-01 00:00:00,1.581,2.368,19,2.394,83
526,2013-03-01 00:00:00,2.754,241,37,2.625,0
527,2013-03-01 00:00:00,3.435,2.125,64,1.999,73
528,2013-03-01 00:00:00,872,1.769,89,1.689,46
529,2013-03-01 00:00:00,3.259,1.660,92,1.255,28
530,2013-03-01 00:00:00,2.492,450,99,846,42
531,2013-03-01 00:00:00,3.678,1.320,71,1.662,66
532,2013-03-01 00:00:00,3.950,2.022,51,850,49
533,2013-03-01 00:00:00,647,1.304,8,896,62
534,2013-03-01 00:00:00,3.416,1.559,19,402,26
535,2013-03-01 00:00:00,5.187,758,94,838,38
536,2013-03-01 00:00:00,1.244,640,13,1.203,46
537,2013-03-01 00:00:00,3.856,786,28,659,62
538,2013-03-01 00:00:00,4.542,328,95,2.090,62
539,2013-03-01 00:00:00,1.209,2.250,20,498,95
540,2013-03-01 00:00:00,4.733,2.357,44,1.275,46
541,2013-03-01 00:00:00,5.090,2.918,84,1.787,82
542,2013-03-01 00:00:00,601,2.063,31,2.442,11
543,2013-03-01 00:00:00,1.966,1.911,80,1.214,61
544,2013-03-01 00:00:00,4.614,2.695,56,195,24
545,2013-03-01 00:00:00,5.201,1.404,90,2.771,8
546,2013-03-01 00:00:00,4.032,1.083,98,2.735,61
547,2013-03-01 00:00:00,3.305,832,8,381,55
548,2013-03-01 00:00:00,1.969,2.660,28,575,74
549,2013-03-01 00:00:00,2.264,2.059,44,1.539,92
550,2013-03-01 00:00:00,5.090,2.312,98,1.189,56
551,2013-03-01 00:00:00,5.093,670,20,220,18
552,2013-03-01 00:00:00,4.297,565,25,388,12
553,2013-03-01 00:00:00,259,1.812,87,806,16
475,2013-03-01 00:00:00,905,833,32,852,19
476,2013-03-01 00:00:00,5.262,1.591,77,1.956,45
477,2013-03-01 00:00:00,4.564,489,52,1.976,8
478,2013-03-01 00:00:00,628,2.378,40,808,27
479,2013-03-01 00:00:00,2.916,781,87,287,53
480,2013-03-01 00:00:00,2.310,1.275,53,1.297,63
481,2013-03-01 00:00:00,2.813,1.549,21,2.718,58
482,2013-03-01 00:00:00,3.230,1.253,40,1.885,42
483,2013-03-01 00:00:00,894,578,94,264,98
484,2013-03-01 00:00:00,5.212,1.102,38,1.298,92
485,2013-03-01 00:00:00,4.480,1.259,91,1.246,5
486,2013-03-01 00:00:00,656,2.844,16,2.247,94
487,2013-03-01 00:00:00,3.340,1.868,16,2.849,10
488,2013-03-01 00:00:00,2.423,2.482,88,279,69
489,2013-03-01 00:00:00,2.112,1.923,66,959,89
490,2013-03-01 00:00:00,2.635,2.049,66,1.168,41
491,2013-03-01 00:00:00,410,1.622,29,1.359,47
492,2013-03-01 00:00:00,3.767,1.931,24,2.409,18
493,2013-03-01 00:00:00,4.959,1.408,5,371,62
494,2013-03-01 00:00:00,4.819,2.518,75,2.452,43
495,2013-03-01 00:00:00,3.820,381,1,2.048,2
496,2013-03-01 00:00:00,3.895,2.788,49,533,6
497,2013-03-01 00:00:00,1.161,1.506,43,1.114,93
498,2013-03-01 00:00:00,1.295,2.883,77,1.205,27
499,2013-03-01 00:00:00,4.444,1.236,35,2.861,73
500,2013-03-01 00:00:00,5.087,460,51,1.238,95
501,2013-03-01 00:00:00,4.223,2.626,50,1.785,14
502,2013-03-01 00:00:00,1.471,1.069,74,1.786,58
503,2013-03-01 00:00:00,4.242,2.104,94,2.081,49
504,2013-03-01 00:00:00,3.566,2.132,21,1.090,58
505,2013-03-01 00:00:00,4.213,2.398,15,1.582,79
506,2013-03-01 00:00:00,445,1.455,44,1.903,52
507,2013-03-01 00:00:00,4.874,1.838,86,2.747,11
508,2013-03-01 00:00:00,4.938,2.809,81,250,90
509,2013-03-01 00:00:00,3.596,2.166,64,1.175,65
510,2013-03-01 00:00:00,4.684,161,27,2.456,30
511,2013-03-01 00:00:00,5.071,462,23,298,63
303,2013-03-01 00:00:00,1.219,1.467,27,317,17
304,2013-03-01 00:00:00,4.574,303,64,2.892,44
305,2013-03-01 00:00:00,1.410,1.372,25,2.778,35
306,2013-03-01 00:00:00,4.344,148,22,415,67
307,2013-03-01 00:00:00,3.019,454,69,712,22
308,2013-03-01 00:00:00,1.564,2.688,92,1.927,17
309,2013-03-01 00:00:00,2.633,1.627,64,2.512,11
310,2013-03-01 00:00:00,2.334,1.460,46,967,23
311,2013-03-01 00:00:00,2.124,920,58,1.435,16
312,2013-03-01 00:00:00,2.871,1.626,68,1.041,59
313,2013-03-01 00:00:00,1.447,409,57,2.867,35
314,2013-03-01 00:00:00,5.142,1.352,49,1.444,45
315,2013-03-01 00:00:00,1.233,833,50,1.008,64
316,2013-03-01 00:00:00,2.925,2.227,5,527,50
317,2013-03-01 00:00:00,5.315,469,63,1.475,62
318,2013-03-01 00:00:00,1.637,1.332,75,1.696,78
319,2013-03-01 00:00:00,2.464,2.178,55,2.495,77
320,2013-03-01 00:00:00,787,2.499,95,2.523,38
321,2013-03-01 00:00:00,1.455,1.751,61,461,58
322,2013-03-01 00:00:00,3.167,636,57,2.198,72
323,2013-03-01 00:00:00,1.326,624,3,2.259,89
324,2013-03-01 00:00:00,1.907,675,44,2.547,61
325,2013-03-01 00:00:00,4.425,1.190,69,399,22
326,2013-03-01 00:00:00,3.101,2.000,26,1.042,59
327,2013-03-01 00:00:00,4.851,217,0,2.420,91
328,2013-03-01 00:00:00,5.378,1.165,98,1.909,73
329,2013-03-01 00:00:00,4.833,1.271,10,2.903,37
330,2013-03-01 00:00:00,4.540,1.234,31,953,75
331,2013-03-01 00:00:00,3.348,1.245,87,1.311,23
332,2013-03-01 00:00:00,2.880,1.763,95,2.419,59
333,2013-03-01 00:00:00,1.696,238,63,1.840,89
334,2013-03-01 00:00:00,3.308,1.349,18,1.972,85
66,2013-03-01 00:00:00,3.753,2.630,75,1.359,58
98,2013-03-01 00:00:00,3.519,1.140,32,2.492,38
97,2013-03-01 00:00:00,1.320,2.375,66,375,29
96,2013-03-01 00:00:00,1.511,1.406,29,2.535,82
95,2013-03-01 00:00:00,5.095,1.002,45,136,56
94,2013-03-01 00:00:00,3.054,185,58,2.739,91
93,2013-03-01 00:00:00,734,1.324,31,2.782,72
92,2013-03-01 00:00:00,613,2.345,2,2.682,72
91,2013-03-01 00:00:00,1.300,720,88,2.093,54
132,2013-03-01 00:00:00,2.576,1.490,22,1.828,86
89,2013-03-01 00:00:00,2.594,1.548,67,159,11
88,2013-03-01 00:00:00,2.124,1.081,45,302,54
87,2013-03-01 00:00:00,1.341,2.512,10,1.486,37
86,2013-03-01 00:00:00,3.447,2.288,80,1.900,31
85,2013-03-01 00:00:00,4.622,2.139,70,2.063,65
84,2013-03-01 00:00:00,4.820,2.084,16,597,76
83,2013-03-01 00:00:00,1.253,2.881,77,980,94
82,2013-03-01 00:00:00,4.040,1.062,69,760,15
81,2013-03-01 00:00:00,4.145,378,37,739,72
80,2013-03-01 00:00:00,5.227,1.680,80,420,62
79,2013-03-01 00:00:00,1.572,2.436,66,835,35
78,2013-03-01 00:00:00,1.694,528,72,945,55
77,2013-03-01 00:00:00,1.850,825,10,2.193,39
76,2013-03-01 00:00:00,3.118,547,92,2.534,54
75,2013-03-01 00:00:00,1.815,2.015,53,41,18
74,2013-03-01 00:00:00,3.571,260,45,174,56
73,2013-03-01 00:00:00,1.182,2.785,56,772,50
72,2013-03-01 00:00:00,2.004,255,92,602,63
71,2013-03-01 00:00:00,4.050,695,59,1.464,60
70,2013-03-01 00:00:00,3.798,2.545,9,842,1
69,2013-03-01 00:00:00,1.378,1.800,50,2.262,70
68,2013-03-01 00:00:00,2.607,2.896,43,1.059,97
67,2013-03-01 00:00:00,1.362,258,21,870,25
90,2013-03-01 00:00:00,3.516,272,50,1.647,13
131,2013-03-01 00:00:00,4.695,798,85,2.707,22
130,2013-03-01 00:00:00,4.362,1.043,99,1.442,57
129,2013-03-01 00:00:00,602,487,37,2.791,66
128,2013-03-01 00:00:00,444,2.467,1,1.596,74
127,2013-03-01 00:00:00,1.308,2.703,32,1.300,42
126,2013-03-01 00:00:00,3.176,2.673,30,2.115,83
125,2013-03-01 00:00:00,3.322,1.013,5,1.762,10
124,2013-03-01 00:00:00,1.404,1.780,5,1.106,75
123,2013-03-01 00:00:00,2.452,2.559,59,2.263,87
122,2013-03-01 00:00:00,3.671,1.657,53,1.970,11
121,2013-03-01 00:00:00,344,846,83,1.940,75
120,2013-03-01 00:00:00,669,2.391,74,2.174,45
119,2013-03-01 00:00:00,2.330,161,7,1.474,75
118,2013-03-01 00:00:00,2.516,494,80,1.111,52
117,2013-03-01 00:00:00,5.086,2.298,67,1.138,92
116,2013-03-01 00:00:00,1.496,1.626,7,1.900,52
115,2013-03-01 00:00:00,4.638,2.436,89,1.049,77
114,2013-03-01 00:00:00,726,1.099,6,556,86
113,2013-03-01 00:00:00,888,2.642,60,1.074,12
112,2013-03-01 00:00:00,2.200,1.395,4,2.427,56
111,2013-03-01 00:00:00,803,381,64,2.706,6
110,2013-03-01 00:00:00,1.059,1.663,93,2.745,1
109,2013-03-01 00:00:00,2.258,2.025,88,857,52
108,2013-03-01 00:00:00,4.909,2.223,88,2.755,26
107,2013-03-01 00:00:00,4.887,2.196,18,2.829,87
106,2013-03-01 00:00:00,2.498,2.406,45,1.024,9
105,2013-03-01 00:00:00,3.968,2.853,90,528,25
104,2013-03-01 00:00:00,4.532,1.937,91,1.599,35
103,2013-03-01 00:00:00,1.064,2.847,18,36,86
102,2013-03-01 00:00:00,5.192,576,69,792,51
101,2013-03-01 00:00:00,1.113,2.431,58,2.297,91
100,2013-03-01 00:00:00,1.538,2.422,32,190,21
99,2013-03-01 00:00:00,4.362,1.554,47,2.921,23
135,2013-03-01 00:00:00,1.879,1.842,61,2.713,71
134,2013-03-01 00:00:00,1.381,2.261,28,969,27
133,2013-03-01 00:00:00,5.036,585,69,1.918,77
56,2013-03-01 00:00:00,354,1.218,89,153,86
55,2013-03-01 00:00:00,4.509,1.561,52,2.886,27
49,2013-03-01 00:00:00,4.241,215,81,1.923,99
50,2013-03-01 00:00:00,1.519,223,56,336,7
51,2013-03-01 00:00:00,1.246,426,11,2.903,91
52,2013-03-01 00:00:00,3.071,1.217,79,2.123,45
53,2013-03-01 00:00:00,4.309,2.808,11,1.940,2
54,2013-03-01 00:00:00,1.962,192,85,1.628,44
136,2013-03-01 00:00:00,4.534,2.301,18,2.641,34
57,2013-03-01 00:00:00,3.637,461,49,425,63
64,2013-03-01 00:00:00,2.035,2.015,12,1.168,81
63,2013-03-01 00:00:00,4.786,126,49,2.245,22
61,2013-03-01 00:00:00,479,654,70,149,89
60,2013-03-01 00:00:00,5.399,2.666,63,952,52
59,2013-03-01 00:00:00,2.139,1.351,83,990,43
58,2013-03-01 00:00:00,324,537,89,2.026,98
62,2013-03-01 00:00:00,4.120,912,98,1.831,4
6,2013-03-01 00:00:00,2.213,690,92,2.284,26
5,2013-03-01 00:00:00,1.315,2.188,64,803,90
4,2013-03-01 00:00:00,2.181,233,39,1.724,67
27,2013-03-01 00:00:00,1.790,2.757,56,446,65
23,2013-03-01 00:00:00,246,1.195,79,2.871,23
40,2013-03-01 00:00:00,761,2.820,35,2.702,23
39,2013-03-01 00:00:00,4.749,286,30,2.639,59
38,2013-03-01 00:00:00,3.267,782,6,129,52
37,2013-03-01 00:00:00,879,794,44,1.750,5
36,2013-03-01 00:00:00,4.386,790,59,1.901,61
28,2013-03-01 00:00:00,4.780,1.513,15,2.640,96
29,2013-03-01 00:00:00,2.295,1.079,80,1.778,69
30,2013-03-01 00:00:00,2.604,935,74,1.118,36
31,2013-03-01 00:00:00,2.585,1.403,11,2.326,23
32,2013-03-01 00:00:00,3.229,2.726,46,1.805,63
33,2013-03-01 00:00:00,2.074,887,85,2.459,52
34,2013-03-01 00:00:00,3.790,367,55,2.665,18
35,2013-03-01 00:00:00,4.299,124,18,2.617,43
41,2013-03-01 00:00:00,1.304,1.571,37,1.398,18
22,2013-03-01 00:00:00,891,2.625,91,1.891,94
21,2013-03-01 00:00:00,4.876,982,5,2.140,14
20,2013-03-01 00:00:00,1.349,2.365,59,1.583,51
